date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
2014-10-07 14:55:01,2,3,66,435,40631,452.4476,1136720,0,0,0,2014-11-22,2014-11-23,1,0,6,8793,1,0,1,2,50,677,90
2014-07-28 09:21:58,2,3,215,646,51733,2097.5178,37521,0,0,9,2014-09-09,2014-09-12,1,0,1,8267,1,0,1,2,50,675,97
2014-08-27 20:33:16,37,1,69,904,19152,,1067238,1,0,4,2014-09-11,2014-09-14,2,0,1,33520,1,0,1,6,70,310,68
2014-04-23 11:44:22,2,3,66,346,29217,192.3862,237165,0,0,2,2014-05-09,2014-05-11,2,0,1,13626,4,0,4,2,50,1241,72
2014-03-11 19:17:33,2,3,66,318,44640,2197.8341,539989,0,1,9,2014-06-24,2014-07-01,2,0,1,11334,1,0,1,4,96,201,0
2013-03-06 20:00:29,23,1,1,436,21686,572.8334,451997,1,1,0,2013-05-01,2013-05-06,2,0,1,8253,1,1,1,6,70,19,21
2013-09-21 15:48:09,34,3,205,354,41949,8911.7595,67874,0,1,9,2014-01-01,2014-01-09,2,0,1,21222,1,0,1,3,152,73,80
2014-04-04 14:13:56,2,3,209,187,12365,,299037,0,0,9,2014-04-09,2014-04-12,1,0,1,23076,1,0,1,4,25,1530,82
2013-05-15 21:08:10,2,3,66,321,42936,,640071,0,0,9,2013-08-30,2013-09-03,2,0,1,12194,6,0,7,2,50,656,89
2014-12-06 17:16:38,2,3,66,448,46588,4501.5549,978754,0,0,1,2014-12-18,2014-12-23,3,0,1,8746,1,1,1,6,105,29,81
2014-10-17 13:25:01,8,4,77,871,36643,3366.0951,333919,0,0,5,2014-10-31,2014-11-02,1,0,1,8246,1,0,1,3,5,65,58
2013-12-28 21:08:59,37,1,69,900,22611,,109403,0,1,1,2014-03-30,2014-04-04,2,0,1,8267,1,0,2,2,50,675,70
2014-08-16 07:01:10,2,3,66,348,47997,1622.9523,628127,0,1,4,2014-12-26,2014-12-30,2,1,1,8814,1,0,1,4,51,197,61
2014-07-03 22:53:17,2,3,148,311,3867,,169209,0,0,9,2014-10-31,2014-11-04,2,0,1,8250,1,0,1,2,50,628,24
2014-12-30 05:28:42,2,3,58,50,47668,,1045281,0,0,9,2015-01-11,2015-01-15,2,0,1,12677,5,0,1,3,152,73,80
2014-07-12 06:16:40,2,3,66,348,47997,1499.7842,445756,0,1,9,2014-09-21,2014-09-23,2,0,1,18764,1,0,1,4,163,1934,36
2014-01-01 00:53:15,34,3,205,155,14703,2427.9524,789817,0,1,7,2014-08-01,2014-08-05,2,2,1,8267,1,0,2,2,50,675,98
2013-12-10 13:27:53,37,1,69,551,27998,,71387,0,0,9,2014-05-09,2014-05-11,1,0,1,53182,3,0,2,6,70,134,18
2014-04-20 20:46:15,2,3,66,260,94,1813.9511,298442,0,1,9,2014-04-25,2014-04-30,2,0,1,11439,1,0,1,4,163,1503,92
2013-04-13 12:28:42,2,3,66,459,11161,115.1226,877496,0,0,1,2013-04-19,2013-04-21,2,0,1,5223,3,0,5,2,50,557,42
2014-08-29 12:18:15,2,3,66,348,332,139.6038,1150297,0,0,9,2014-09-12,2014-09-13,2,0,1,7635,3,0,1,2,50,675,37
2014-03-12 11:35:19,2,3,66,351,38090,894.3483,670647,0,0,9,2014-03-30,2014-04-04,2,3,1,49090,6,0,1,2,50,685,26
2013-11-07 09:42:17,30,4,195,548,56440,,598827,0,0,9,2014-01-18,2014-01-20,1,0,1,54230,4,0,1,6,144,1450,25
2014-02-11 20:41:34,2,3,66,174,10342,95.8019,671583,0,0,1,2014-02-14,2014-02-17,4,0,2,8834,1,0,1,2,50,355,68
2013-02-03 21:31:40,8,4,77,824,15015,8135.7379,980705,0,0,9,2013-06-27,2013-06-29,2,0,1,11629,1,0,1,2,198,370,83
2014-07-14 15:08:10,2,3,66,348,48862,4423.8079,64772,0,0,9,2014-08-06,2014-08-09,2,1,1,8845,1,0,1,6,105,1854,44
2014-01-07 12:45:03,2,3,66,184,26948,,330779,0,0,1,2014-01-11,2014-01-12,2,0,1,12194,6,0,1,2,50,656,90
2013-07-23 15:40:53,28,1,68,335,12272,,1168761,0,0,5,2013-07-23,2013-07-25,3,0,1,8263,1,0,1,6,17,23,58
2014-08-27 11:30:31,2,3,215,909,53,2214.3048,276579,0,0,9,2015-03-05,2015-03-09,2,0,1,8267,1,0,1,2,50,675,70
2013-03-17 10:28:34,2,3,99,766,43752,,1133426,0,0,9,2013-07-03,2013-07-05,1,0,1,25969,1,1,1,2,198,1667,77
2014-03-12 12:06:50,2,3,181,238,14762,,435657,0,0,9,2014-03-29,2014-03-30,2,0,1,24902,6,1,1,2,50,674,4
2014-04-21 01:26:41,24,2,3,50,31800,,492306,0,0,7,2014-07-13,2014-07-15,2,1,1,18569,1,0,1,3,182,83,92
2014-08-04 14:12:19,26,0,215,596,4860,1865.5187,725323,0,1,5,2014-09-24,2014-09-29,2,0,1,8250,1,0,1,2,50,628,1
2013-03-20 16:25:01,2,3,66,442,46296,5567.5644,153179,0,0,1,2013-05-14,2013-05-15,3,0,1,20209,6,0,1,6,105,22,22
2014-10-28 14:27:26,2,3,66,220,19416,1047.3442,506560,0,0,9,2014-10-28,2014-10-31,2,0,1,12257,6,0,1,4,51,1509,68
2014-10-24 14:39:58,30,4,195,991,9287,,417807,0,0,0,2014-12-19,2014-12-20,2,0,1,12545,5,0,1,3,182,83,81
2013-05-30 11:27:22,2,3,66,196,2428,0.2721,642472,0,0,9,2013-07-22,2013-07-26,1,1,1,12281,6,0,1,2,50,191,9
2014-10-21 00:30:37,2,3,66,174,41209,2120.9529,1014759,0,0,3,2014-10-26,2014-10-28,2,0,1,8216,1,0,1,2,50,350,21
2014-08-19 03:47:21,2,3,66,311,38374,395.7887,55685,0,0,4,2014-08-29,2014-09-01,3,2,1,8291,1,0,6,2,50,191,49
2014-05-21 09:36:39,2,3,66,220,16036,1997.0643,792715,0,0,9,2014-07-06,2014-07-07,1,0,1,8250,1,0,2,2,50,628,49
2014-10-12 16:54:43,18,2,119,0,27731,,1094744,0,1,9,2015-01-25,2015-01-30,2,0,1,8282,1,0,1,3,126,232,78
2014-12-11 20:04:43,2,3,66,348,48862,5669.7768,310559,0,0,9,2014-12-29,2015-01-03,2,1,1,33942,1,0,1,4,124,1938,62
2014-04-19 13:00:48,24,2,3,50,5703,,1174569,0,0,4,2014-05-22,2014-05-25,2,0,1,4992,1,0,1,3,110,72,58
2013-09-24 17:16:13,8,4,77,977,10061,10370.2033,1189112,0,0,9,2013-10-03,2013-10-08,2,1,1,45631,6,0,1,2,50,675,41
2013-05-18 14:27:11,37,1,69,761,41949,,1163074,0,0,9,2014-03-21,2014-03-27,1,0,1,8220,1,0,2,3,182,46,36
2014-09-22 05:56:11,2,3,64,52,41206,,1027155,0,0,1,2015-05-19,2015-05-24,1,0,1,8851,1,0,1,3,112,146,85
2014-04-28 11:45:50,25,2,23,48,4924,,1123389,0,0,5,2014-04-28,2014-04-29,2,0,1,20324,6,0,1,3,126,232,10
2013-07-01 17:24:17,8,4,77,462,3492,1612.0421,11651,0,1,0,2013-07-28,2013-08-02,2,0,1,11815,1,0,1,3,5,44,92
2014-08-27 13:51:43,30,4,195,548,56440,,756760,0,0,5,2014-09-23,2014-09-24,2,0,1,41773,1,0,1,3,106,156,46
2014-09-05 11:56:55,2,3,66,352,15422,1030.6407,78653,0,0,9,2014-12-24,2014-12-25,2,0,1,12206,6,0,1,2,50,628,24
2014-05-20 04:58:04,2,3,66,226,912,891.5135,886169,0,1,0,2014-07-27,2014-08-01,1,0,1,11938,1,0,7,4,8,126,66
2014-08-23 16:45:42,2,3,66,174,43988,58.8738,802071,0,0,9,2014-08-29,2014-09-01,2,0,1,8254,1,0,1,2,50,365,69
2014-12-26 19:27:31,11,3,205,135,36086,8367.6769,710052,1,1,1,2015-05-19,2015-06-09,2,0,1,11815,1,0,1,3,5,44,53
2013-07-07 19:47:32,2,3,66,254,51351,,618245,1,0,0,2013-07-28,2013-07-29,3,0,1,159,1,0,1,2,50,432,13
2014-04-03 08:53:20,2,3,66,143,49966,687.6992,1116222,0,0,9,2014-12-19,2014-12-26,1,0,1,28514,6,0,1,2,50,1457,86
2014-12-22 19:30:12,2,3,66,258,42500,1013.3331,589656,1,0,2,2014-12-27,2014-12-30,1,1,1,19542,1,0,1,2,50,521,43
2014-09-10 14:30:14,11,3,205,155,53078,1174.448,338328,0,0,9,2014-09-17,2014-09-19,1,0,1,8278,1,0,1,2,50,368,16
2014-06-11 17:46:02,2,3,66,174,14576,5629.8517,722874,1,0,1,2015-05-07,2015-05-13,2,0,1,8745,1,0,1,6,204,27,22
2014-08-25 10:47:09,10,0,182,416,41360,,681240,0,0,5,2014-10-24,2014-10-29,4,0,2,8742,1,0,1,6,204,1479,29
2014-06-16 05:55:31,2,3,66,348,47997,2223.4012,201892,0,1,9,2014-07-03,2014-07-07,1,0,1,22395,6,0,1,4,146,1547,62
2013-09-05 14:40:23,34,3,205,354,22772,718.2445,369897,0,0,9,2013-09-20,2013-09-22,2,0,1,17563,1,0,1,2,50,1235,13
2014-04-25 19:53:36,37,1,69,567,25695,,1104184,1,1,0,2014-06-27,2014-06-29,2,0,1,8785,1,0,1,6,105,35,32
2014-08-06 18:33:11,24,2,3,60,4699,,977255,0,0,4,2014-12-24,2014-12-25,2,0,1,17924,1,0,1,6,71,102,67
2014-08-27 06:11:37,2,3,66,174,24103,1441.3813,1151229,1,1,3,2014-10-03,2014-10-06,2,0,1,11320,1,0,1,2,50,466,83
2013-08-21 12:27:03,24,2,3,64,3169,,1179172,0,0,0,2013-09-18,2013-09-25,2,1,1,669,3,0,1,2,50,212,0
2013-07-19 00:18:48,11,3,205,155,6802,39.588,558762,1,0,9,2013-08-04,2013-08-05,2,0,1,1811,1,0,1,2,198,1131,50
2014-07-07 18:00:10,2,3,66,174,24103,2488.2905,481814,0,1,9,2014-08-10,2014-08-15,2,0,1,8855,1,0,1,2,50,213,83
2014-10-04 00:46:15,23,1,1,152,29714,,468257,1,1,0,2014-11-01,2014-11-03,2,0,1,53945,3,0,1,6,204,27,86
2014-08-18 18:48:47,37,1,69,1002,36210,,591338,1,0,2,2014-08-21,2014-08-26,2,0,1,8788,1,0,1,6,77,1880,93
2014-10-22 12:29:51,2,3,66,174,16634,50.4511,1084186,0,0,1,2014-12-22,2014-12-23,2,2,1,24284,6,0,1,2,50,355,25
2014-12-31 21:30:58,24,2,3,47,11524,,209482,0,1,4,2015-02-15,2015-02-17,1,0,1,8739,1,0,1,6,144,4,62
2014-04-19 18:07:22,34,3,205,135,36086,1012.6909,951615,0,1,9,2014-07-13,2014-07-19,1,0,1,8279,1,0,4,2,50,1230,94
2014-09-12 18:05:13,2,3,66,348,16458,,66637,0,1,1,2014-11-07,2014-11-14,2,0,1,15105,3,0,1,4,119,2067,30
2014-10-27 05:59:05,2,3,66,442,35390,2092.8466,569743,0,0,9,2014-12-29,2015-01-03,2,0,1,12019,1,0,1,4,186,209,34
2014-10-01 19:30:18,34,3,205,135,27655,185.9559,970686,0,0,9,2014-12-28,2014-12-30,2,0,1,25949,6,0,1,2,198,370,83
2013-10-26 18:53:45,34,3,59,364,36776,,985310,0,0,9,2013-10-28,2013-10-29,2,0,1,468,1,0,5,3,48,153,8
2014-10-30 13:36:41,37,1,29,194,28215,,689428,0,0,9,2014-10-31,2014-11-01,1,0,1,26404,6,0,1,3,129,103,11
2013-06-25 10:53:57,24,2,3,50,6885,,1154012,0,0,9,2013-08-02,2013-08-05,2,0,1,11207,3,0,1,3,182,83,63
2014-08-01 08:24:50,2,3,66,363,5335,4853.385,611853,1,1,1,2015-05-14,2015-05-23,2,0,1,8855,1,0,4,2,50,213,73
2013-07-10 16:51:12,37,1,69,826,52703,,586691,1,0,9,2013-07-15,2013-07-16,1,0,1,12604,5,1,1,6,70,1931,81
2013-09-11 17:47:53,2,3,66,337,4671,2439.3267,797307,0,0,0,2013-09-18,2013-09-19,4,0,1,12216,6,0,1,2,50,365,16
2014-09-30 14:41:55,2,3,66,392,7463,1318.0304,875218,0,1,1,2014-11-26,2014-11-29,2,0,1,8266,1,0,1,2,50,411,21
2014-10-28 16:37:26,10,0,182,154,14117,4568.5945,639384,0,0,5,2015-01-03,2015-01-10,2,0,1,8788,1,0,4,6,77,2,64
2014-11-19 17:36:57,2,3,66,331,40794,624.7946,916378,0,0,3,2014-12-21,2014-12-26,2,0,1,11848,1,0,1,2,50,705,90
2014-09-27 17:26:37,2,3,66,246,50661,164.4087,525944,0,0,1,2014-10-21,2014-10-22,4,0,2,12183,6,1,1,2,50,636,77
2013-10-28 22:06:21,34,3,205,155,23672,6390.7598,499919,0,1,9,2013-11-17,2013-11-19,1,0,1,8242,1,0,1,3,171,61,10
2014-10-26 23:01:33,37,1,69,655,12684,,1168207,1,1,9,2014-12-05,2014-12-12,2,0,1,21,1,0,2,6,77,1454,2
2014-11-03 20:47:38,11,3,205,155,9120,2670.9166,243086,0,1,9,2014-12-14,2014-12-19,2,1,1,669,3,0,3,2,50,212,96
2014-11-07 07:29:28,11,3,205,411,50761,8776.5235,851282,1,1,9,2015-01-03,2015-01-08,2,0,1,11815,1,0,1,3,5,1701,62
2014-07-29 19:35:00,11,3,205,385,49569,3965.724,505858,0,0,2,2014-08-17,2014-08-20,2,0,1,8740,1,0,1,6,105,12,76
2014-12-01 17:28:21,2,3,66,348,53377,1152.6008,244657,0,1,0,2015-01-04,2015-01-14,2,0,1,14984,1,0,1,2,50,1457,10
2013-12-25 22:08:43,2,3,129,311,47779,,286606,1,0,0,2013-12-30,2014-01-02,2,0,1,12471,5,0,1,3,48,153,8
2014-08-21 21:18:01,30,4,195,1012,37263,,1129019,1,1,2,2015-01-10,2015-01-21,2,0,1,8257,1,0,1,0,63,1108,2
2013-01-07 21:43:51,24,2,3,60,4699,,1193092,0,0,1,2013-01-28,2013-01-30,2,0,1,14908,1,1,1,3,88,1032,89
2014-09-16 15:34:34,22,2,0,203,54226,,73866,0,0,5,2014-10-01,2014-10-05,2,2,1,20456,1,0,2,3,104,60,38
2013-06-05 22:09:35,34,3,205,155,14703,236.7881,143861,0,0,9,2013-07-10,2013-07-11,2,2,1,23404,6,0,1,2,50,1179,48
2014-05-11 17:31:30,2,3,66,258,4687,5481.5014,408713,0,0,0,2014-05-30,2014-06-01,2,0,1,28610,6,0,1,6,22,245,90
2014-06-23 03:53:35,18,2,119,0,27731,,1131205,0,0,9,2014-07-01,2014-07-03,2,0,1,8822,1,0,2,3,130,91,6
2014-09-01 09:23:08,32,1,1,318,2096,38.7108,1106927,0,0,2,2014-09-06,2014-09-07,2,0,1,21824,6,0,1,6,46,236,40
2014-01-08 17:42:16,13,1,46,172,31663,,681794,0,0,5,2014-05-27,2014-05-28,8,0,4,21594,6,0,4,6,144,1013,82
2013-09-21 13:26:20,2,3,66,356,22202,2598.5353,1016002,0,1,2,2014-02-05,2014-02-12,1,0,1,669,3,0,1,2,50,212,5
2013-07-23 19:35:05,2,3,66,348,48862,329.9561,844722,0,1,9,2013-08-08,2013-08-10,2,0,1,8262,1,0,2,2,198,384,47
2013-05-27 15:59:46,2,3,66,220,26044,,614885,0,0,3,2013-06-29,2013-06-30,2,0,1,8859,1,0,1,2,50,212,0
2014-12-02 21:32:02,37,1,69,626,38124,,164500,0,0,0,2014-12-12,2014-12-15,1,0,1,8287,1,1,1,2,198,397,9
2013-06-05 18:12:27,2,3,66,220,2086,523.9797,600986,1,1,0,2013-09-06,2013-09-13,2,0,1,8791,1,0,3,4,8,110,52
2014-06-01 19:45:13,2,3,66,462,14703,122.9458,919730,0,0,9,2014-06-14,2014-06-15,2,0,1,8281,1,0,1,2,50,663,94
2013-05-08 06:53:36,2,3,66,184,9535,1871.0381,284118,1,0,0,2013-08-14,2013-08-15,1,0,1,8829,1,0,1,2,50,693,69
2013-11-23 18:41:42,11,3,205,354,2433,,1110280,1,0,2,2014-04-09,2014-04-11,2,1,1,8747,1,0,2,3,106,107,72
2013-06-30 22:34:28,2,3,66,311,15687,,465293,0,0,0,2013-08-07,2013-08-11,2,3,1,7635,3,0,6,2,50,675,70
2014-06-04 16:32:44,2,3,66,348,876,756.1898,828529,0,0,9,2014-07-07,2014-07-15,4,0,2,8216,1,0,1,2,50,350,4
2013-09-02 15:56:51,2,3,133,32,55826,,515410,0,0,9,2013-09-18,2013-09-21,1,0,1,8407,6,0,2,6,144,4,11
2013-02-18 23:22:42,24,2,3,50,50576,,233163,0,0,1,2013-02-23,2013-02-26,1,0,1,8822,1,0,19,3,130,91,29
2014-07-26 17:49:53,24,2,3,64,12576,,735090,1,0,0,2014-08-13,2014-08-15,2,0,1,8747,1,0,1,3,106,107,83
2014-09-28 17:09:36,2,3,66,174,29558,454.8155,349377,0,0,1,2014-09-30,2014-10-02,2,0,1,11998,1,0,2,2,50,670,6
2013-08-15 12:39:29,2,3,66,363,36597,256.3963,273638,0,0,9,2013-11-08,2013-11-10,2,0,1,11337,1,0,1,2,50,697,25
2014-10-09 15:25:13,2,3,66,442,18617,,327168,0,0,0,2014-12-05,2014-12-07,2,0,1,8235,1,0,1,2,50,406,59
2013-06-04 13:45:00,2,3,66,448,34486,209.4677,457968,0,0,9,2013-06-14,2013-06-17,1,0,1,3621,1,0,4,2,50,826,40
2014-02-27 06:42:40,2,3,66,315,22202,358.7116,1057961,0,0,9,2014-03-28,2014-03-31,1,2,1,12756,5,0,1,2,50,696,2
2013-01-18 18:14:28,8,4,77,824,41963,,921313,0,0,9,2013-04-14,2013-04-21,3,0,1,8747,1,1,1,3,106,107,9
2014-05-05 13:36:44,8,4,77,871,36643,7232.5812,312038,0,0,9,2014-07-05,2014-07-07,1,0,1,12579,5,0,1,5,203,254,59
2014-07-12 18:42:03,2,3,66,174,17901,1157.7557,1116250,0,0,4,2014-07-20,2014-07-23,2,0,1,8288,1,0,1,2,198,399,55
2014-01-31 22:04:18,37,1,69,675,45054,,458406,1,1,1,2014-04-12,2014-04-20,2,2,1,27211,1,0,2,6,105,1409,64
2014-10-12 19:54:17,2,3,66,474,22768,3046.4984,338509,1,1,9,2015-02-08,2015-02-15,2,0,1,8855,1,0,1,2,50,213,6
2013-04-28 20:45:55,2,3,30,11,38079,,813192,0,0,9,2013-05-26,2013-05-29,2,0,1,8741,1,0,1,6,144,13,11
2014-12-02 18:21:06,2,3,66,314,11942,766.144,995570,0,1,9,2014-12-25,2014-12-29,2,0,1,8268,1,0,1,2,50,682,34
2014-10-06 19:17:26,11,3,205,135,52524,,559080,0,0,1,2014-12-17,2014-12-23,2,0,1,18569,1,0,2,3,182,83,63
2014-12-10 13:46:53,2,3,66,311,12891,1097.5294,311311,0,0,9,2014-12-31,2015-01-08,2,0,1,27938,6,0,1,4,128,195,78
2013-10-27 18:42:28,2,3,66,288,51741,,583124,1,1,9,2014-09-09,2014-09-16,2,0,1,11938,1,0,1,4,8,126,80
2014-10-27 23:25:13,2,3,151,190,11083,,122200,0,0,9,2015-02-13,2015-02-14,1,2,1,22074,6,1,1,6,46,1463,82
2014-09-19 06:11:22,2,3,66,258,4687,302.8859,838126,1,0,9,2014-10-01,2014-10-03,1,0,1,4395,3,1,1,2,50,466,90
2014-08-07 06:29:16,2,3,66,220,2086,198.8166,433617,0,0,0,2014-08-08,2014-08-10,2,0,1,8268,1,0,1,2,50,682,34
2013-03-26 16:57:51,11,3,205,385,46963,6462.3887,32161,0,0,9,2013-06-07,2013-06-23,1,0,1,8747,1,0,1,3,106,107,9
2014-06-23 21:59:10,37,1,69,918,34007,,10709,0,0,2,2014-07-03,2014-07-05,2,0,1,22977,6,1,1,6,70,764,93
2014-01-28 07:45:57,2,3,66,448,2882,93.6709,1151080,0,0,9,2014-01-28,2014-01-29,1,0,1,25753,6,0,1,2,50,1507,3
2014-07-28 20:57:32,2,3,66,174,52552,,381400,1,0,0,2014-07-29,2014-07-30,2,2,1,8834,1,0,2,2,50,355,34
2013-12-31 10:42:56,2,3,66,462,28654,861.2006,177682,0,1,1,2014-01-08,2014-01-09,1,0,1,8250,1,0,1,2,50,628,83
2014-09-21 06:11:58,2,3,63,480,38276,1339.8902,867024,0,0,9,2014-10-26,2014-10-28,2,0,1,18773,1,0,2,6,22,1794,67
2014-07-17 08:55:12,13,1,46,157,34868,5482.0054,89309,0,1,9,2014-10-16,2014-10-19,4,2,2,8791,1,0,3,4,8,110,26
2014-12-30 06:46:59,2,3,66,351,52368,2032.9343,905751,0,0,5,2015-02-04,2015-02-06,2,0,1,8278,1,0,1,2,50,368,39
2013-04-03 13:03:41,2,3,66,174,11554,2492.0276,927706,0,1,1,2013-05-25,2013-05-30,2,0,1,8267,1,0,3,2,50,675,69
2014-05-30 22:58:02,2,3,66,174,16634,303.6641,109984,0,0,3,2014-07-18,2014-07-20,2,0,1,47997,3,0,1,2,50,365,99
2014-11-15 06:28:04,2,3,66,258,2554,16.7317,227709,1,0,1,2014-11-15,2014-11-16,2,0,1,8230,1,0,1,2,50,637,72
2013-11-30 09:56:32,11,3,205,135,27655,2320.8258,745428,0,1,4,2014-02-01,2014-02-08,2,1,1,8810,1,0,4,4,8,1532,63
2013-02-16 07:05:16,2,3,66,363,12346,3710.0991,595409,0,0,7,2013-03-09,2013-03-13,2,0,1,8745,1,0,2,6,204,27,28
2013-04-30 17:24:59,2,3,66,322,47371,,93727,1,1,0,2013-06-07,2013-06-13,2,0,1,21222,1,0,1,3,152,73,27
2014-10-03 13:56:31,2,3,66,462,49272,6478.1814,789383,0,0,3,2014-11-29,2014-12-02,2,0,1,8242,1,0,2,3,171,61,5
2013-07-21 19:16:21,13,1,46,336,54170,,113567,0,0,9,2013-11-27,2013-11-28,2,0,1,8741,1,0,9,6,144,13,15
2014-12-24 09:44:44,2,3,66,220,2086,715.8785,68486,0,0,9,2014-12-28,2015-01-02,4,0,1,27598,6,0,1,2,50,642,0
2014-06-21 06:09:43,2,3,66,189,39085,,503804,0,0,9,2014-06-27,2014-06-28,4,0,2,8267,1,0,2,2,50,675,56
2013-04-21 13:52:02,23,1,63,431,43836,624.3184,1180310,0,1,0,2013-06-06,2013-06-09,2,0,1,11816,1,1,1,6,77,1482,64
2014-12-19 21:07:49,2,3,66,174,48479,2563.5413,678919,0,0,9,2014-12-30,2015-01-04,1,0,1,8267,1,0,1,2,50,675,21
2014-10-13 08:27:34,2,3,66,363,39303,278.0717,2699,0,0,0,2015-05-17,2015-05-18,8,0,4,35308,4,0,2,2,50,689,44
2014-12-01 12:36:31,2,3,66,315,50835,,616850,0,0,9,2015-01-04,2015-01-25,2,0,1,11358,1,0,2,2,50,570,48
2014-11-24 13:36:34,2,3,66,174,5938,6908.2295,266755,0,0,3,2015-07-31,2015-08-04,2,0,1,8245,1,1,1,6,22,245,46
2014-07-10 07:35:05,11,3,205,155,14703,1956.494,793372,0,1,9,2014-07-12,2014-07-19,2,0,1,8824,1,0,1,4,8,118,65
2014-10-18 07:17:03,2,3,80,41,26502,,1137257,0,1,9,2014-11-14,2014-11-21,1,0,1,8245,1,0,1,6,22,245,15
2013-09-11 16:37:29,23,1,1,395,29254,688.7342,1065678,0,0,9,2013-11-29,2013-12-01,2,1,1,8745,1,0,1,6,204,27,16
2014-09-17 21:08:17,2,3,66,226,20170,730.2528,361354,0,0,2,2014-09-29,2014-10-02,2,0,1,8267,1,0,1,2,50,675,70
2014-05-27 19:25:41,2,3,66,318,3377,4246.0793,306848,0,1,1,2014-10-11,2014-10-24,2,0,1,8788,1,0,1,6,77,2,89
2013-04-24 08:38:43,2,3,66,331,54953,1919.6913,754306,0,0,9,2013-05-04,2013-05-05,1,1,1,8250,1,0,2,2,50,628,79
2013-03-05 11:07:08,2,3,66,363,45549,89.8565,997210,0,0,9,2013-03-17,2013-03-18,2,0,1,25800,6,0,1,2,50,696,95
2013-09-08 07:14:44,2,3,66,363,33674,632.1462,207500,0,0,0,2013-10-29,2013-11-06,1,0,1,8793,1,0,1,2,50,677,91
2013-01-29 17:30:16,2,3,66,220,53140,1097.5918,349580,0,1,2,2013-02-14,2013-03-03,2,0,1,11439,1,0,3,4,163,1503,87
2014-03-31 21:09:53,2,3,27,301,33332,,814361,0,0,0,2014-09-18,2014-09-21,2,0,1,12243,6,1,1,6,204,27,10
2013-01-15 22:21:30,2,3,66,174,26368,1641.6867,183518,0,0,9,2013-01-22,2013-01-23,1,0,1,565,1,0,1,4,8,113,12
2014-12-21 15:35:42,37,1,69,923,15777,,682237,0,1,9,2015-02-11,2015-02-18,2,0,1,38520,4,0,3,3,151,1486,46
2014-10-28 12:41:36,2,3,66,311,30031,1688.4509,188359,0,0,7,2014-12-04,2014-12-07,2,1,1,8814,1,0,1,4,51,197,0
2013-09-03 16:09:49,2,3,66,184,29516,6900.4492,393647,1,0,9,2013-10-10,2013-10-13,1,0,1,8823,1,1,1,3,0,1447,8
2014-10-01 14:51:41,2,3,66,174,32574,350.9747,726603,0,0,9,2014-11-18,2014-11-20,1,0,1,12256,6,0,1,2,50,659,2
2014-07-18 16:10:18,2,3,66,174,22602,437.417,967842,0,1,9,2014-07-25,2014-07-27,2,0,1,9147,1,0,2,2,50,367,18
2013-01-17 22:28:42,8,4,77,977,48947,,214023,1,1,0,2013-12-01,2013-12-05,2,0,1,21222,1,0,4,3,152,73,74
2013-02-17 09:36:17,2,3,66,174,12065,2141.1211,833840,1,1,9,2013-06-17,2013-06-26,2,3,1,8268,1,0,1,2,50,682,16
2014-07-09 12:24:23,8,4,77,824,45116,,1179702,0,0,5,2014-09-19,2014-09-20,2,0,1,23870,6,0,1,6,105,890,43
2014-11-04 11:56:03,37,1,69,1016,29656,,422194,0,0,5,2014-11-25,2014-11-28,1,0,1,8745,1,0,1,6,204,27,43
2013-08-14 21:27:32,2,3,156,173,34762,,414737,0,0,0,2013-08-16,2013-08-18,2,0,1,22109,6,0,2,4,8,112,42
2014-02-12 16:46:13,24,2,70,49,46422,,259065,0,0,9,2014-03-31,2014-04-01,1,1,1,5497,1,0,2,3,182,79,81
2013-05-25 09:24:35,24,2,3,57,22592,,1155998,1,0,1,2013-08-09,2013-08-13,2,0,1,12175,6,0,2,2,50,366,49
2013-11-14 23:34:07,24,2,3,63,1210,,1193152,0,1,9,2013-12-25,2013-12-30,2,0,1,8859,1,0,1,2,50,212,0
2014-09-09 13:34:36,2,3,215,715,26527,,70861,0,0,9,2014-09-13,2014-09-16,2,2,1,8810,1,0,1,4,8,1532,31
2014-10-28 11:45:01,2,3,66,174,26232,455.5335,1050685,0,0,1,2014-11-09,2014-11-11,2,0,1,8278,1,1,1,2,50,368,39
2014-06-08 09:49:17,2,3,66,314,43382,480.549,437643,0,0,0,2014-06-11,2014-06-12,2,0,1,26228,6,0,3,2,198,384,37
2014-04-21 13:30:07,2,3,66,467,50722,88.2596,541345,0,0,0,2014-11-20,2014-11-21,2,0,1,600,1,0,2,2,50,1030,76
2014-11-11 18:54:42,2,3,66,474,44405,944.5888,923422,0,0,9,2014-11-15,2014-11-16,3,0,1,12189,6,0,1,2,50,637,72
2014-08-15 12:00:00,8,4,77,871,36643,4708.3623,973646,0,0,5,2014-11-14,2014-11-15,3,0,1,13094,3,0,2,2,50,212,96
2014-04-05 15:51:43,11,3,205,354,21728,1219.5519,1184528,0,1,9,2014-05-21,2014-05-25,2,0,1,8268,1,0,2,2,50,682,10
2014-09-22 11:10:29,37,1,69,642,19684,,871238,0,1,9,2014-11-19,2014-11-21,2,0,1,468,1,0,2,3,48,153,8
